17.4;249092.3;244451.1;0.00E+00;266.739;2.35E+00;1.00E-300
17.5;249092.4;244424.4;0.00E+00;266.74;-1.81E+00;1.00E-300
17.6;249092;244397.7;0.00E+00;266.719;-5.86E+00;1.00E-300
17.7;249091.2;244371.1;0.00E+00;266.674;-9.81E+00;1.00E-300
17.8;249090;244344.4;0.00E+00;266.608;-1.37E+01;1.00E-300
17.9;249088.5;244317.7;0.00E+00;266.521;-1.74E+01;1.00E-300
18;249086.5;244291.1;0.00E+00;266.414;-2.11E+01;1.00E-300
18.1;249084.2;244264.5;0.00E+00;266.287;-2.47E+01;1.00E-300
18.2;249081.6;244237.8;0.00E+00;266.142;-2.81E+01;1.00E-300
18.3;249078.6;244211.2;0.00E+00;265.978;-3.15E+01;1.00E-300
18.4;249075.3;244184.6;0.00E+00;265.797;-3.48E+01;1.00E-300
18.5;249071.7;244158.1;0.00E+00;265.6;-3.81E+01;1.00E-300
18.6;249067.7;244131.5;0.00E+00;265.386;-4.12E+01;1.00E-300
18.7;249063.4;244105;0.00E+00;265.156;-4.43E+01;1.00E-300
18.8;249058.8;244078.5;0.00E+00;264.912;-4.73E+01;1.00E-300
18.9;249054;244052;0.00E+00;264.654;-5.02E+01;1.00E-300
19;249048.8;244025.6;0.00E+00;264.381;-5.31E+01;1.00E-300
19.1;249043.3;243999.1;0.00E+00;264.095;-5.58E+01;1.00E-300
19.2;249037.6;243972.7;0.00E+00;263.796;-5.86E+01;1.00E-300
19.3;249031.6;243946.4;0.00E+00;263.485;-6.12E+01;1.00E-300
19.4;249025.4;243920;0.00E+00;263.162;-6.38E+01;1.00E-300
19.5;249018.9;243893.7;0.00E+00;262.828;-6.63E+01;1.00E-300
19.6;249012.1;243867.5;0.00E+00;262.482;-6.88E+01;1.00E-300
19.7;249005.1;243841.2;0.00E+00;262.126;-7.12E+01;1.00E-300
19.8;248997.9;243815.1;0.00E+00;261.76;-7.35E+01;1.00E-300
19.9;248990.4;243788.9;0.00E+00;261.384;-7.58E+01;1.00E-300
20;248982.8;243762.8;0.00E+00;260.999;-7.80E+01;1.00E-300
20.1;248974.8;243736.7;0.00E+00;260.605;-8.02E+01;1.00E-300
20.2;248966.7;243710.7;0.00E+00;260.201;-8.23E+01;1.00E-300
20.3;248958.4;243684.7;0.00E+00;259.79;-8.43E+01;1.00E-300
20.4;248949.9;243658.7;0.00E+00;259.371;-8.63E+01;1.00E-300
20.5;248941.1;243632.8;0.00E+00;258.944;-8.83E+01;1.00E-300
20.6;248932.2;243606.9;0.00E+00;258.509;-9.02E+01;1.00E-300
20.7;248923.1;243581.1;0.00E+00;258.068;-9.21E+01;1.00E-300
20.8;248913.8;243555.3;0.00E+00;257.62;-9.39E+01;1.00E-300
20.9;248904.3;243529.6;0.00E+00;257.165;-9.57E+01;1.00E-300
21;248894.7;243503.9;0.00E+00;256.705;-9.74E+01;1.00E-300
21.1;248884.8;243478.2;0.00E+00;256.238;-9.91E+01;1.00E-300
21.2;248874.8;243452.6;0.00E+00;255.765;-1.01E+02;1.00E-300
21.3;248864.7;243427.1;0.00E+00;255.288;-1.02E+02;1.00E-300
21.4;248854.4;243401.6;0.00E+00;254.805;-1.04E+02;1.00E-300
21.5;248843.9;243376.1;0.00E+00;254.317;-1.05E+02;1.00E-300
21.6;248833.3;243350.7;0.00E+00;253.824;-1.07E+02;1.00E-300
21.7;248822.5;243325.3;0.00E+00;253.327;-1.08E+02;1.00E-300
21.8;248811.6;243300;0.00E+00;252.826;-1.10E+02;1.00E-300
21.9;248800.6;243274.8;0.00E+00;252.32;-1.11E+02;1.00E-300
22;248789.4;243249.6;0.00E+00;251.811;-1.12E+02;1.00E-300
22.1;248778.1;243224.4;0.00E+00;251.298;-1.14E+02;1.00E-300
22.2;248766.6;243199.3;0.00E+00;250.781;-1.15E+02;1.00E-300
22.3;248755.1;243174.3;0.00E+00;250.261;-1.16E+02;1.00E-300
22.4;248743.4;243149.3;0.00E+00;249.738;-1.18E+02;1.00E-300
22.5;248731.6;243124.3;0.00E+00;249.212;-1.19E+02;1.00E-300
22.6;248719.6;243099.4;0.00E+00;248.683;-1.20E+02;1.00E-300
22.7;248707.6;243074.6;0.00E+00;248.152;-1.21E+02;1.00E-300
22.8;248695.5;243049.8;0.00E+00;247.618;-1.22E+02;1.00E-300
22.9;248683.2;243025;0.00E+00;247.081;-1.23E+02;1.00E-300
23;248670.8;243000.4;0.00E+00;246.542;-1.24E+02;1.00E-300
23.1;248658.4;242975.7;0.00E+00;246.002;-1.25E+02;1.00E-300
23.2;248645.8;242951.2;0.00E+00;245.459;-1.26E+02;1.00E-300
23.3;248633.2;242926.6;0.00E+00;244.915;-1.27E+02;1.00E-300
23.4;248620.4;242902.2;0.00E+00;244.368;-1.28E+02;1.00E-300
23.5;248607.6;242877.8;0.00E+00;243.821;-1.29E+02;1.00E-300
23.6;248594.6;242853.4;0.00E+00;243.271;-1.30E+02;1.00E-300
23.7;248581.6;242829.1;0.00E+00;242.721;-1.31E+02;1.00E-300
23.8;248568.5;242804.9;0.00E+00;242.169;-1.31E+02;1.00E-300
23.9;248555.3;242780.7;0.00E+00;241.616;-1.32E+02;1.00E-300
24;248542;242756.5;0.00E+00;241.062;-1.33E+02;1.00E-300
24.1;248528.7;242732.5;0.00E+00;240.507;-1.34E+02;1.00E-300
24.2;248515.3;242708.4;0.00E+00;239.952;-1.35E+02;1.00E-300
24.3;248501.8;242684.5;0.00E+00;239.395;-1.35E+02;1.00E-300
24.4;248488.2;242660.6;0.00E+00;238.838;-1.36E+02;1.00E-300
24.5;248474.6;242636.7;0.00E+00;238.281;-1.37E+02;1.00E-300
24.6;248460.9;242612.9;0.00E+00;237.723;-1.37E+02;1.00E-300
24.7;248447.1;242589.2;0.00E+00;237.164;-1.38E+02;1.00E-300
24.8;248433.3;242565.5;0.00E+00;236.605;-1.39E+02;1.00E-300
24.9;248419.4;242541.8;0.00E+00;236.046;-1.39E+02;1.00E-300
25;248405.5;242518.3;0.00E+00;235.487;-1.40E+02;1.00E-300
25.1;248391.4;242494.7;0.00E+00;234.928;-1.40E+02;1.00E-300
25.2;248377.4;242471.3;0.00E+00;234.369;-1.41E+02;1.00E-300
25.3;248363.3;242447.9;0.00E+00;233.81;-1.41E+02;1.00E-300
25.4;248349.1;242424.5;0.00E+00;233.251;-1.42E+02;1.00E-300
25.5;248334.9;242401.2;0.00E+00;232.692;-1.42E+02;1.00E-300
25.6;248320.6;242378;0.00E+00;232.133;-1.43E+02;1.00E-300
25.7;248306.3;242354.8;0.00E+00;231.575;-1.43E+02;1.00E-300
25.8;248291.9;242331.7;0.00E+00;231.017;-1.44E+02;1.00E-300
25.9;248277.5;242308.6;0.00E+00;230.46;-1.44E+02;1.00E-300
26;248263;242285.6;0.00E+00;229.903;-1.45E+02;1.00E-300
26.1;248248.5;242262.6;0.00E+00;229.346;-1.45E+02;1.00E-300
26.2;248234;242239.7;0.00E+00;228.79;-1.46E+02;1.00E-300
26.3;248219.4;242216.9;0.00E+00;228.235;-1.46E+02;1.00E-300
26.4;248204.8;242194.1;0.00E+00;227.68;-1.46E+02;1.00E-300
26.5;248190.2;242171.3;0.00E+00;227.126;-1.47E+02;1.00E-300
26.6;248175.5;242148.6;0.00E+00;226.573;-1.47E+02;1.00E-300
26.7;248160.8;242126;0.00E+00;226.02;-1.47E+02;1.00E-300
26.8;248146;242103.4;0.00E+00;225.469;-1.48E+02;1.00E-300
26.9;248131.2;242080.9;0.00E+00;224.918;-1.48E+02;1.00E-300
27;248116.4;242058.4;0.00E+00;224.368;-1.48E+02;1.00E-300
27.1;248101.5;242036;0.00E+00;223.819;-1.49E+02;1.00E-300
27.2;248086.7;242013.7;0.00E+00;223.272;-1.49E+02;1.00E-300
27.3;248071.8;241991.4;0.00E+00;222.725;-1.49E+02;1.00E-300
27.4;248056.8;241969.1;0.00E+00;222.179;-1.49E+02;1.00E-300
27.5;248041.9;241946.9;0.00E+00;221.634;-1.50E+02;1.00E-300
27.6;248026.9;241924.8;0.00E+00;221.091;-1.50E+02;1.00E-300
27.7;248011.9;241902.7;0.00E+00;220.548;-1.50E+02;1.00E-300
27.8;247996.9;241880.7;0.00E+00;220.007;-1.50E+02;1.00E-300
27.9;247981.9;241858.7;0.00E+00;219.467;-1.51E+02;1.00E-300
28;247966.8;241836.8;0.00E+00;218.928;-1.51E+02;1.00E-300
28.1;247951.7;241814.9;0.00E+00;218.39;-1.51E+02;1.00E-300
28.2;247936.6;241793.1;0.00E+00;217.854;-1.51E+02;1.00E-300
28.3;247921.5;241771.4;0.00E+00;217.319;-1.51E+02;1.00E-300
28.4;247906.4;241749.7;0.00E+00;216.785;-1.51E+02;1.00E-300
28.5;247891.2;241728;0.00E+00;216.252;-1.52E+02;1.00E-300
28.6;247876;241706.4;0.00E+00;215.721;-1.52E+02;1.00E-300
28.7;247860.9;241684.9;0.00E+00;215.192;-1.52E+02;1.00E-300
28.8;247845.7;241663.4;0.00E+00;214.663;-1.52E+02;1.00E-300
28.9;247830.5;241641.9;0.00E+00;214.136;-1.52E+02;1.00E-300
29;247815.3;241620.6;0.00E+00;213.611;-1.52E+02;1.00E-300
29.1;247800;241599.2;0.00E+00;213.087;-1.52E+02;1.00E-300
29.2;247784.8;241577.9;0.00E+00;212.564;-1.52E+02;1.00E-300
29.3;247769.6;241556.7;0.00E+00;212.043;-1.52E+02;1.00E-300
